id,title,original_title,original_language,genres_clean,top_cast,overview,release_date,vote_average,vote_count,popularity,rating_score,popularity_score
68726,Pacific Rim,Pacific Rim,en,"action, science fiction, adventure","Idris Elba, Charlie Hunnam, Charlie Day, Ron Perlman, Burn Gorman, Rinko Kikuchi, Max Martini, Robert Maillet, Robert Kazinsky, Larry Joe Campbell","When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",2013-07-11,6.7,4794,56.523205,0.67,0.06455506150853689
38356,Transformers: Dark of the Moon,Transformers: Dark of the Moon,en,"action, science fiction, adventure","Shia LaBeouf, John Malkovich, Ken Jeong, Frances McDormand, Josh Duhamel, Tyrese Gibson, Hugo Weaving, Leonard Nimoy, John Turturro, Rosie Huntington-Whiteley","Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",2011-06-28,6.1,3299,28.529607,0.61,0.0325836182626124
217,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,en,"adventure, action","Harrison Ford, Cate Blanchett, Shia LaBeouf, Ray Winstone, Karen Allen, John Hurt, Jim Broadbent, Andrew Divoff, Igor Jijikine, Pavel Lychnikoff","Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",2008-05-21,5.7,2495,75.674458,0.5700000000000001,0.08642767675355974
105864,The Good Dinosaur,The Good Dinosaur,en,"adventure, animation, family","Raymond Ochoa, Jack Bright, Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple, Jack McGraw, Marcus Scribner, Peter Sohn, Steve Zahn",An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,2015-11-14,6.6,1736,51.692953,0.6599999999999999,0.05903843846917221
62177,Brave,Brave,en,"animation, adventure, comedy, family, action, fantasy","Kelly Macdonald, Julie Walters, Billy Connolly, Emma Thompson, Kevin McKidd, Craig Ferguson, Robbie Coltrane, Peigi Barker, Steven Cree, Steve Purcell","Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",2012-06-21,6.7,4641,125.114374,0.67,0.14289292528921685
188927,Star Trek Beyond,Star Trek Beyond,en,"action, adventure, science fiction","Chris Pine, Zachary Quinto, Karl Urban, Simon Pegg, Zoe Saldana, John Cho, Anton Yelchin, Sofia Boutella, Idris Elba, Joe Taslim","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",2016-07-07,6.6,2568,65.352913,0.6599999999999999,0.07463945681206613
10681,WALL·E,WALL·E,en,"animation, family","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard, John Ratzenberger, Kathy Najimy, Teresa Ganzel, Laraine Newman, MacInTalk, Teddy Newton","WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",2008-06-22,7.8,6296,66.390712,0.78,0.07582472538058586
5174,Rush Hour 3,Rush Hour 3,en,"action, comedy, crime, thriller","Chris Tucker, Jackie Chan, Hiroyuki Sanada, Max von Sydow, Yvan Attal, Roman Polanski, Zhang Jingchu, Philip Baker Hall, Noémie Lenoir, Sarah Shahi","After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",2007-08-08,6.1,783,22.57178,0.61,0.025779193629539635
14161,2012,2012,en,"action, adventure, science fiction","John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton, Oliver Platt, Tom McCarthy, Woody Harrelson, Danny Glover, Liam James, Morgan Lily","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",2009-10-10,5.6,4903,45.274225,0.5599999999999999,0.051707619545394476
17979,A Christmas Carol,A Christmas Carol,en,"animation, drama","Gary Oldman, Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan, Amber Gainey Meade, Ryan Ochoa, Bobbi Page, Ron Bottitta, Sammi Hanratty","Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",2009-11-04,6.6,1095,39.744242,0.6599999999999999,0.04539183485650142
76757,Jupiter Ascending,Jupiter Ascending,en,"science fiction, fantasy, action, adventure","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne, Douglas Booth, Tuppence Middleton, Gugu Mbatha-Raw, Nikki Amuka-Bird, Christina Cole, Nicholas A. Newman","In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",2015-02-04,5.2,2768,85.36908,0.52,0.09749988894520766
258489,The Legend of Tarzan,The Legend of Tarzan,en,"action, adventure","Alexander Skarsgård, Margot Robbie, Christoph Waltz, Samuel L. Jackson, Djimon Hounsou, Jim Broadbent, Casper Crump, Yule Masiteng, Ben Chaplin, Sidney Ralitsoele","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",2016-06-29,5.5,2430,42.741719,0.55,0.04881524851652697
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,"adventure, family, fantasy","William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Liam Neeson, Tilda Swinton, James McAvoy, Jim Broadbent, Kiran Shah, James Cosmo","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",2005-12-07,6.7,2629,67.391328,0.67,0.07696752730461735
246655,X-Men: Apocalypse,X-Men: Apocalypse,en,science fiction,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult, Oscar Isaac, Rose Byrne, Evan Peters, Josh Helman, Sophie Turner, Tye Sheridan","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016-05-18,6.4,4721,139.272042,0.64,0.15906237513830881
155,The Dark Knight,The Dark Knight,en,"drama, action, crime, thriller","Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine, Maggie Gyllenhaal, Gary Oldman, Morgan Freeman, Monique Gabriela Curnen, Ron Dean, Cillian Murphy","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008-07-16,8.2,12002,187.322927,0.82,0.21394121360323012
14160,Up,Up,en,"animation, comedy, family, adventure","Ed Asner, Christopher Plummer, Jordan Nagai, Bob Peterson, Delroy Lindo, Jerome Ranft, John Ratzenberger, David Kaye, Elie Docter, Jeremy Leary","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",2009-05-13,7.7,6870,92.201962,0.77,0.10530371248618653
15512,Monsters vs Aliens,Monsters vs Aliens,en,"animation, family, adventure, science fiction","Seth Rogen, Reese Witherspoon, Hugh Laurie, Paul Rudd, Kiefer Sutherland, Rainn Wilson, Will Arnett, Stephen Colbert, Jimmy Kimmel, Julie White","When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2009-03-19,6.0,1423,36.167578,0.6,0.041306932655443114
1726,Iron Man,Iron Man,en,"action, science fiction, adventure","Robert Downey Jr., Terrence Howard, Jeff Bridges, Shaun Toub, Gwyneth Paltrow, Faran Tahir, Paul Bettany, Leslie Bibb, Clark Gregg, Will Lyman","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",2008-04-30,7.4,8776,120.725053,0.74,0.13787988883568042
44826,Hugo,Hugo,en,"adventure, drama, family","Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chloë Grace Moretz, Ray Winstone, Emily Mortimer, Christopher Lee, Helen McCrory, Michael Stuhlbarg, Frances de la Tour","Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",2011-11-22,7.0,2141,32.319043,0.7,0.03691152702261042
8487,Wild Wild West,Wild Wild West,en,"action, adventure, comedy, science fiction, western","Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek, M. Emmet Walsh, Ted Levine, Frederique van der Wal, Musetta Vander, Sofia Eng, Garcelle Beauvais",Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,1999-06-29,5.1,1020,40.748915,0.51,0.0465392702737069
